"Unnamed: 0","annotation_id","annotator","created_at","date_created","id","lead_time","sentimenteffective","sentimentpet","sentimentprocess","sentimentrecycle","tweet","updated_at" 
"",1121,"1","2025-05-08T05:10:18.073072Z","Sun Jun 16 08:21:34 +0000 2024",2078,17.326,"Neutral","Positive","Neutral","Positive","Le Minerale Hadir di Jakarta Fair Kemayoran (JFK) 2024 Edukasi Konsumen Tentang Produk Daur Ulang PET ","2025-05-08T05:10:18.073072Z"
"",1122,"1","2025-05-08T05:10:40.836517Z","Tue Jan 17 00:47:20 +0000 2023",2079,21.288,"Neutral","Negative","Neutral","Negative","Suram suram bahan baku pet impor dengan kata lain sampah botol aqua gak beguna dong di mata industri daur ulang","2025-05-08T05:10:40.836517Z"
"",1123,"1","2025-05-08T05:10:49.960941Z","Wed Feb 08 10:54:37 +0000 2023",2080,8.003,"Positive","Positive","Neutral","Positive","Menperin Resmikan Pabrik Daur Ulang PET Milik Mayora Group ","2025-05-08T05:10:49.960941Z"
"",1124,"1","2025-05-08T05:17:08.832942Z","Mon Jan 23 01:56:04 +0000 2023",2081,19.555,"Negative","Negative","Neutral","Negative","tapi aneh banget ya? Bahan Baku Sampah Plastik PET yang Masih Kurang di Indonesia padahal di sungai di mana-mana sampah plastik bertumpuk kok gagal di daur ulang? ","2025-05-08T05:17:08.832942Z"
"",1125,"1","2025-05-08T05:18:11.567686Z","Tue Jan 28 03:24:20 +0000 2025",2082,61.677,"Positive","Positive","Positive","Positive","ASICS yang Ramah Lingkungan: Hijau dan Hebat ASICS melangkah maju untuk planet ini dengan bahan daur ulang dan mengurangi jejak karbon. Trivia: Setiap tahun ASICS menggunakan sekitar 5 juta botol PET daur ulang dalam produksinya. Komitmen mereka meluas ke pabrik yang","2025-05-08T05:18:11.567686Z"
"",1126,"1","2025-05-08T05:18:19.890759Z","Wed Feb 08 15:40:00 +0000 2023",2083,7.367,"Positive","Positive","Neutral","Positive","Coca-Cola menyiapkan dana Rp556 miliar untuk pembangunan pabrik daur ulang botol plastik Polyethylene Terephthalate (PET) di Cikarang Jawa Barat ","2025-05-08T05:18:19.890759Z"
"",1127,"1","2025-05-08T05:18:53.133648Z","Sun May 21 09:58:09 +0000 2023",2084,10.197,"Neutral","Positive","Neutral","Positive","oot tapi botol aqua life tuh udah 100% terbuat dari pet daur ulang loh btw","2025-05-08T05:18:53.133648Z"
"",1128,"1","2025-05-08T05:19:00.223951Z","Sat Aug 10 06:23:00 +0000 2024",2085,6.187,"Neutral","Positive","Neutral","Positive","Jurus Le Minerale Kurangi Sampah di Indonesia Lewat Daur Ulang Botol PET ","2025-05-08T05:19:00.223951Z"
"",1129,"1","2025-05-08T05:22:16.881860Z","Mon Jan 16 10:53:35 +0000 2023",2086,175.274,"Neutral","Negative","Neutral","Negative","Sayang banget industrial daur ulang masih terganjal akan hal sampah² pet","2025-05-08T05:22:16.881860Z"
"",1130,"1","2025-05-08T05:22:31.078710Z","Sat Feb 04 02:59:08 +0000 2023",2087,13.451,"Neutral","Negative","Negative","Negative","Yg jadi pertanyaan proses daur ulang sampah plastik PET atau PC di Indonesia tuh sudah mumpuni belom","2025-05-08T05:22:31.078710Z"
"",1131,"1","2025-05-08T05:22:41.767197Z","Fri May 24 01:37:33 +0000 2024",2088,9.765,"Neutral","Positive","Neutral","Positive","&lt;p&gt;Namasindo Plas menggandeng SUN Energy untuk membangun pembangkit menggunakan tenaga surya untuk memproduksi botol PET daur ulang.&lt;/p&gt; ","2025-05-08T05:22:41.767197Z"
"",1132,"1","2025-05-08T09:06:53.593201Z","Wed Jun 07 08:57:54 +0000 2023",2089,13389.778,"Positive","Neutral","Neutral","Neutral","PT ALBA Tridi Plastics Recycling Indonesia mendapatkan pinjaman @ADB_HQ untuk pembangunan fasilitas daur ulang plastik PET di Indonesia 🇮🇩. ALBA Group adalah perusahaan daur ulang dari Jerman yang berkiprah di beberapa negara Asia termasuk Indonesia. 🇮🇩🇩🇪","2025-05-08T09:06:53.593201Z"
"",1133,"1","2025-05-08T09:07:07.728366Z","Wed May 24 10:06:10 +0000 2023",2090,13.367,"Neutral","Negative","Neutral","Negative","Daur ulang plastik sampah &amp; bahayanya. Dari plastik mengandung BPA atau senyawa yg ada di PET yg sedang marak belakangan ini. **Thread ini bukan untuk perusahaan AMDK tertentu. Iqro!","2025-05-08T09:07:07.728366Z"
"",1134,"1","2025-05-08T09:09:12.021802Z","Tue Jan 02 11:06:35 +0000 2024",2091,11.821,"Positive","Positive","Neutral","Positive","Industri Daur Ulang Diperkirakan Meroket Sebuah proyeksi terbaru memperkirakan industri daur ulang akan meroket mencapai nilai Rp2.206 triliun pada 2032. Plastik PET muncul sebagai pelopor menempati pangsa 58 5 persen.  ","2025-05-08T09:09:12.021802Z"
"",1135,"1","2025-05-08T09:11:29.884504Z","Mon Oct 02 07:18:51 +0000 2023",2092,136.973,"Positive","Positive","Neutral","Positive","Sebagai wujud komitmen mendukung program pemerintah terkait pengelolaan sampah plastik dan ekonomi sirkular Coca-Cola mendirikan fasilitas daur ulang botol plastik PET yang dikelola PT Amandina Bumi Nusantara.","2025-05-08T09:11:29.884504Z"
"",1136,"1","2025-05-08T09:15:10.826173Z","Fri Feb 10 06:08:02 +0000 2023",2093,219.653,"Positive","Positive","Neutral","Positive","Dukung Industri Berkelanjutan Mayora Group Hadirkan Pabrik Daur Ulang PET Lokal Berteknologi Foodgrade ","2025-05-08T09:15:10.826173Z"
"",1137,"1","2025-05-08T09:21:49.706462Z","Sun Jun 16 06:21:48 +0000 2024",2094,398.253,"Positive","Positive","Neutral","Positive","Booth Le Minerale di Jakarta Fair Kemayoran (JFK) 2024 memberikan edukasi kepada konsumen. Adapun edukasi ini terkait produk daur ulang PET bernilai ekonomi. ","2025-05-08T09:21:54.261999Z"
"",1138,"1","2025-05-08T09:22:05.409592Z","Tue Nov 14 12:25:52 +0000 2023",2095,10.105,"Positive","Positive","Neutral","Positive","Galon sekali mudah di daur ulang karena berbahan PET beda dengan galon isi ulang yang berbahan PC","2025-05-08T09:22:05.409592Z"
"",1139,"1","2025-05-08T09:22:16.822873Z","Fri May 24 05:35:01 +0000 2024",2096,10.111,"Positive","Positive","Neutral","Positive"," Namasindo Plas terapkan energi surya produksi botol PET daur ulang","2025-05-08T09:22:16.822873Z"
"",1140,"1","2025-05-08T09:23:11.918113Z","Sat Jan 06 12:48:20 +0000 2024",2097,53.751,"Positive","Positive","Neutral","Positive","Enzim LCC yang ditemukan peneliti mampu mengurai plastik terutama PET kini mulai digunakan dalam skala industri di Perancis. Carbios pabrik daur ulang itu berencana membangun kapasitas mendaur ulang 50.000 ton limbah PET per tahun dengan enzim LCC.  ","2025-05-08T09:23:11.918113Z"
"",1141,"1","2025-05-08T09:24:34.291143Z","Mon Jul 01 12:03:46 +0000 2024",2098,80.795,"Positive","Positive","Neutral","Positive","PT Inocycle Technology Group Tbk (NOV) perusahaan daur ulang limbah plastik jenis PET [Polyethylene terephthalate] menambah lini bisnis baru yaitu pembuatan resin/chips daur ulang. Selengkapnya ","2025-05-08T09:24:34.291143Z"
"",1142,"1","2025-05-08T09:24:57.299059Z","Wed May 24 05:37:00 +0000 2023",2099,22.222,"Negative","Neutral","Negative","Neutral","Lihatlah yg reply. PT Mayora Indah Tbk bukannya fokus akan limbah galon plastik sekali pakai mereka (minimal support semua program daur ulang galon PET) malah nyewa Buzzer. Galon PET bebas BPA dll dst ..... Semprul ah.","2025-05-08T09:24:57.299059Z"
"",1143,"1","2025-05-08T09:26:35.318066Z","Wed Jun 07 11:48:15 +0000 2023",2100,97.152,"Positive","Positive","Neutral","Positive","Grup Alba akan membangun pabrik daur ulang sampah plastik berjenis PET food grade di Kendal Industrial Park yang mampu mengolah 48.000 ton limbah botol plastik per tahun. ","2025-05-08T09:26:35.318066Z"
"",1144,"1","2025-05-08T09:26:46.556138Z","Wed Feb 08 10:51:17 +0000 2023",2101,9.943,"Positive","Positive","Positive","Positive","Bumi Indus Padma Jaya Pabrik Daur Ulang PET Lokal Indonesia Pertama Berteknologi Foodgrade Diyakini dapat Mendukung Industri Berkelanjutan ","2025-05-08T09:26:46.556138Z"
"",1145,"1","2025-05-08T09:32:32.434321Z","Thu Sep 07 11:35:44 +0000 2023",2102,344.556,"Neutral","Positive","Positive","Positive","Londoners Brand Pleatsmama adalah salah satu brand yang menggunakan kain daur ulang ramah lingkungan untuk koleksi pakaian dan aksesoris dan juga menggunakan daur ulang botol PET untuk setiap koleksi tas. #BANJJAKDAEBAK","2025-05-08T09:32:32.434321Z"
"",1146,"1","2025-05-08T09:32:48.492319Z","Thu Mar 14 10:05:51 +0000 2024",2103,15.324,"Positive","Positive","Positive","Positive","Revolusi Industri Kemasan Pangan: SIP Menetapkan Standar Menggunakan Kemasan Minuman Berbahan 100% PET Daur Ulang (rPET) ","2025-05-08T09:32:48.492319Z"
"",1147,"1","2025-05-08T09:32:58.995550Z","Wed Feb 08 15:00:49 +0000 2023",2104,9.546,"Positive","Positive","Neutral","Positive","Mayora Group baru saja meresmikan pabrik daur ulang sampah botol plastik yang diberi nama PT. Bumi Indus Padma Jaya di Jombang (BIPJ) ","2025-05-08T09:32:58.995550Z"
"",1148,"1","2025-05-08T09:34:16.945051Z","Sat Feb 01 04:21:11 +0000 2025",2105,79.94399999999999,"Neutral","Positive","Negative","Positive","@romiyooo Plastik yang nilainya bagus buat daur ulang itu PET (yang biasa buat AMDK) sisanya kurang. Belum lagi kalo isinya kebanyakan styrofoam. Sungai Design bikin kursi dari kresek hasil cleanup di kali bisa tapi cost dan harga jualnya jadi mahal buanget","2025-05-08T09:34:20.035026Z"
"",1149,"1","2025-05-08T09:34:31.086440Z","Tue Jan 07 10:34:43 +0000 2025",2106,8.29,"Positive","Positive","Neutral","Positive","PT BIPJ di Jombang Jadi Pabrik Daur Ulang PET Lokal Indonesia Pertama Berteknologi Food Grade ","2025-05-08T09:34:31.086440Z"
"",1150,"1","2025-05-08T09:34:38.827491Z","Tue May 28 06:23:05 +0000 2024",2107,6.855,"Neutral","Positive","Neutral","Positive","Namasindo Gunakan Tenaga Surya untuk Pembuatan Botol PET Daur Ulang ","2025-05-08T09:34:38.827491Z"
"",1151,"1","2025-05-08T09:34:47.110885Z","Wed Apr 10 12:36:22 +0000 2024",2108,7.456,"Neutral","Positive","Neutral","Positive","@andhifarij gua cuma pengen coba yg daur ulang botol pet itu loh keknya menarik","2025-05-08T09:34:47.110885Z"
"",1152,"1","2025-05-08T09:34:54.624973Z","Tue Jun 20 07:48:05 +0000 2023",2109,6.678,"Neutral","Positive","Neutral","Positive","Coca-Cola siap luncurkan kemasan botol yang terbuat dari 100% plastik PET daur ulang (rPET). #UdahConnxBelum ","2025-05-08T09:34:54.624973Z"
"",1153,"1","2025-05-08T09:35:18.539891Z","Wed Jun 21 23:58:46 +0000 2023",2110,23.149,"Neutral","Positive","Neutral","Positive","@shwaniia @txtfrombrand Ada perusahaan yg ngerjain daur ulang plastik PET kyk gitu. Kode nya INOV inocycle technology apa gitu..btw leminerale dari perancis bkan sih","2025-05-08T09:35:18.539891Z"
"",1154,"1","2025-05-08T09:35:28.404879Z","Sat Dec 21 02:55:58 +0000 2024",2111,8.944,"Neutral","Positive","Neutral","Positive","Boemikita Lampung dan PT BoReTech Berkolaborasi untuk Daur Ulang Sampah PET Jumat (20/12/2024) Baca Selengkapnya di: ","2025-05-08T09:35:28.404879Z"
"",1155,"1","2025-05-08T09:35:43.474526Z","Sat Mar 04 04:08:11 +0000 2023",2112,7.051,"Positive","Positive","Neutral","Positive","Coca-Cola Europacific Partners Indonesia dan Dynapack Asia resmikan fasilitas daur ulang botol plastik PET di Bekasi.  #Sustainable #Sustainability #Berkelanjutan #Keberlanjutan #CSR #MajalahCSRid #Indonesia #BisnisBerkelanjutan #BotolPET #BotolPlastik","2025-05-08T09:35:43.474526Z"
"",1156,"1","2025-05-08T09:35:55.083472Z","Wed Feb 08 16:16:38 +0000 2023",2113,10.799,"Neutral","Positive","Neutral","Positive","Bumi Indus Padma Jaya jadi Pabrik Daur Ulang PET Lokal Indonesia Pertama Berteknologi Foodgrade ","2025-05-08T09:35:55.083472Z"
"",1157,"1","2025-05-08T09:36:09.288487Z","Wed Feb 08 09:05:48 +0000 2023",2114,12.988,"Positive","Positive","Neutral","Positive","Coca-Cola Europacific Partners Indonesia dan Dynapack Asia Memungkinkan Sirkulasi Lokal untuk Botol Plastik dengan Pendirian Fasilitas Daur Ulang PET Amandina Bumi Nusantara dan Yayasan Mahija Parahita Nusantara Copy ","2025-05-08T09:36:09.288487Z"
"",1158,"1","2025-05-08T09:36:17.631174Z","Wed Feb 08 09:00:12 +0000 2023",2115,7.551,"Positive","Positive","Neutral","Positive","Langkah Besar Coca-Cola Europacific Partners Indonesia dan Dynapack Asia Bangun Fasilitas Daur Ulang PET ","2025-05-08T09:36:17.631174Z"
"",1159,"1","2025-05-08T09:36:26.253085Z","Wed Nov 13 07:55:31 +0000 2024",2116,7.796,"Positive","Positive","Neutral","Positive","Ramah Lingkungan: PET dapat didaur ulang dengan cukup mudah dan banyak botol PET yang dikumpulkan untuk diolah ulang menjadi produk baru. Beberapa negara juga menerapkan sistem pengumpulan dan daur ulang PET secara efektif.","2025-05-08T09:36:26.253085Z"
"",1160,"1","2025-05-08T09:36:48.959547Z","Thu Apr 10 17:43:06 +0000 2025",2117,21.694,"Neutral","Positive","Neutral","Positive","@gabolehboros @fiflms Botol air di video kemungkinan meleyot karena memang dirancang begitu saat kosong fitur umum di botol dispenser Jepang untuk memudahkan daur ulang dan hemat tempat. Botol ini biasanya dari PET didesain agar mengkerut rapi tanpa tekanan luar seperti produk Cosmo Water atau","2025-05-08T09:36:48.959547Z"
"",1161,"1","2025-05-08T09:36:58.794569Z","Wed Feb 08 13:35:04 +0000 2023",2118,9.037,"Positive","Positive","Positive","Positive","Nah gini dong mantap! Harus didukung! Sampah botol kemasan air mineral dan sampah plastik lainnya bisa daur ulang. Mayora Group baru saja meresmikan pabrik daur ulang sampah botol plastik yang diberi nama PT. Bumi Indus Padma Jaya di Jombang (BIPJ) ","2025-05-08T09:36:58.794569Z"
"",1162,"1","2025-05-08T09:37:15.200299Z","Sat Oct 14 07:23:06 +0000 2023",2119,15.566,"Negative","Negative","Negative","Negative","@ade__lestari Coba sini kasib alur soal daur ulang galon PET. Jangan cuma diagramnya doang. Di masing-masing wilayah pemasaran udah ada apa belom? Bosen gue baca beginian. Tiap ditanya pasti jawabannya cuma suruh dijadiin pot atau mingkem.","2025-05-08T09:37:15.200299Z"
"",1163,"1","2025-05-08T09:37:25.425225Z","Fri Dec 15 15:19:38 +0000 2023",2120,9.361,"Neutral","Positive","Neutral","Positive","Wujudkan Indonesia Bersih Sampah Tahun 2025 BSN Tetapkan SNI PET Daur Ulang ","2025-05-08T09:37:25.426225Z"
"",1164,"1","2025-05-08T09:37:46.523960Z","Fri May 03 08:56:17 +0000 2024",2121,20.209,"Positive","Positive","Positive","Positive","@MikaelDewabrata @narawastu Dengan makin aktifnya korporasi yg menggunakan plastik daur ulang jenis PET u/ dijadikan kemasan baru lagi / bahan baku lain (garmen) dan bermunculannya bank2 sampah di Jabodetabek. Yg perlu disuluh lebih intensif lg adalah masyarakat supaya bs aktif melakukan pemilahan sampah","2025-05-08T09:37:46.523960Z"
"",1165,"1","2025-05-08T09:38:00.460688Z","Mon May 20 08:42:03 +0000 2024",2122,13.045,"Neutral","Positive","Positive","Positive","Wujudkan Praktik Bisnis Ramah Lingkungan PT Namasindo Plas Gunakan Energi Surya Dalam Pembuatan Botol PET Daur Ulang ","2025-05-08T09:38:00.460688Z"
"",1282,"1","2025-05-30T04:43:13.009805Z","Mon Jul 15 05:27:03 +0000 2024",2202,8.245,"Neutral","Negative","Negative","Negative","Korek gas telah menjadi bagian tak terpisahkan dari kehidupan sehari-hari menyimpan sejumlah masalah lingkungan yang serius. Komponen utama dari korek gas adalah bahan plastik yang sulit didaur ulang. Proses daur ulang plastik menjadi tantangan tersendiri karena aditif dan ","2025-05-30T04:43:13.009805Z"
"",1281,"1","2025-05-30T04:43:04.415690Z","Wed Jul 12 09:21:01 +0000 2023",2203,1332.424,"Neutral","Negative","Negative","Negative","@sehatAQUA @KementerianLHK Akan Ada Banyak Dampak Dari Sampah Plastik Terhadap Pencemaran Tanah dan Lingkungan karena semakin kecil sampah plastik akan semakin mudah dibuang sembarangan sulit dikumpulkan sulit masuk ke siklus daur ulang juga makanya mencemari lingkungan. @sehatAQUA @KementerianLHK ","2025-05-30T04:43:04.415690Z"
"",1280,"1","2025-05-30T04:20:41.086070Z","Mon Sep 11 10:32:02 +0000 2023",2204,8.884,"Negative","Negative","Negative","Negative","@Sungaiwatch Menurut sebuah laporan menunjukkan sampah Danone Aqua setiap tahun beratnya lebih dari 74 kali berat Menara Eiffel Jelas sih krn semakin kecil sampah plastik akan semakin mudah dibuang sembarangan sulit dikumpulkan sulit masuk ke siklus daur ulang maka mencemari lingkungan ","2025-05-30T04:20:44.782355Z"
"",1279,"1","2025-05-30T04:20:32.386098Z","Sat Mar 29 09:52:12 +0000 2025",2205,48.668,"Neutral","Neutral","Negative","Neutral","Setelah dagang yg mayoritas jualannya plastik baru sadar memang sulit bgt utk gak ketergantungan plastik. Karena butuh utk packing apapun pasti paling simple &amp; murah adl plastik. Yg perlu diregulasi mgkn jenis plastik yg baiknya utamakan daur ulang gak sih. Sm pengelolaannya","2025-05-30T04:20:32.386098Z"
"",1278,"1","2025-05-30T04:19:41.194516Z","Fri Apr 26 10:02:39 +0000 2024",2206,11.665000000000001,"Negative","Negative","Negative","Negative","Penggunaan Produk Plastik Hasil Daur Ulang Bisa Berisiko Bagi Kesehatan: #Sampahplastik masih menjadi persoalan dalam pengelolaan sampah di Indonesia yang sampai saat ini sulit terselesaikan. Pasalnya komponen plastik menjadi jenis sampah yang sulit  ","2025-05-30T04:19:43.087029Z"
"",1277,"1","2025-05-30T04:19:30.823808Z","Sat Jan 07 08:00:31 +0000 2023",2207,241.104,"Neutral","Negative","Neutral","Negative","Sampah plastik yang dihasilkan sulit terdegradasi atau daur ulang secara alami butuh kepedulian banyak pihak untuk mendapatkan solusinya. Simak selengkapnya di #Insight with @desianwar hari ini pukul 18.00 WIB hanya di  ","2025-05-30T04:19:30.823808Z"
"",1276,"1","2025-05-30T04:15:28.509056Z","Tue Oct 24 04:30:59 +0000 2023",2208,14.104,"Neutral","Negative","Negative","Negative","Banyak TPA yg volumenya melebihi kapasitas penampungan. Pengelolaan sampah di Indonesia masih menjadi PR bagi Pemerintah. DPR sendiri punya gerakan DPR Hijau yg menjadi sistem dan praktik mendukung pengurangan limbah plastik maupun bahan2 yg sulit di daur ulang. ","2025-05-30T04:15:28.509056Z"
"",1275,"1","2025-05-30T04:15:13.360806Z","Sat Oct 19 11:40:39 +0000 2024",2209,21.711,"Neutral","Negative","Negative","Negative","@pranoto_endroo biar sadar ibu kalau sampah plastik sulit di urai dan di buat daur ulang begini jg sulit kan?","2025-05-30T04:15:13.360806Z"
"",1274,"1","2025-05-30T04:14:50.862110Z","Thu Dec 12 07:20:18 +0000 2024",2210,8.049,"Neutral","Neutral","Negative","Negative","Metode daur ulang plastik ini dilakukan karena plastik hitam dikenal sulit didaur ulang akibat pigmentasi hitamnya sehingga sulit untuk memecah ikatan molekulnya.","2025-05-30T04:14:50.862110Z"
"",1273,"1","2025-05-30T04:14:42.118979Z","Sat Oct 28 12:10:17 +0000 2023",2211,14.332,"Neutral","Positive","Positive","Negative","Fakta menariknya lagi ternyata galon sekali pakai terbuat dari 100% bahan yang dapat didaur ulang baik dari botol hingga tutupnya jadi sangat ramah lingkungan Jangan percaya sama opini mereka yg menyamakan galon PET dgn kantong plastik yg memang sulit untuk di daur ulang. ","2025-05-30T04:14:42.118979Z"
"",1272,"1","2025-05-30T04:14:27.076996Z","Wed Nov 13 07:50:19 +0000 2024",2212,25.491,"Neutral","Neutral","Neutral","Negative","Other (Plastik lainnya) Termasuk berbagai jenis plastik campuran atau plastik dengan bahan tertentu seperti polikarbonat. Daur ulang tergantung pada jenis spesifiknya dan seringkali sulit untuk diproses.","2025-05-30T04:14:27.076996Z"
