,Unnamed: 0,Unnamed: 1,annotation_id,annotator,created_at,id,lead_time,sentimenteffective,sentimentpet,sentimentprocess,sentimentrecycle,text,updated_at
183,,,588,1,2025-04-19T12:20:24.665304Z,1343,48.89,Neutral,Neutral,Neutral,Positive,"Banyak cara untuk menyelamatkan bumi. Dan tahukah kamu bahwa Bravia TV adalah TV yang ramah lingkungan?

Faktanya:
1. Kadar plastik daur ulang ""SORPLAS™” Sony yang tinggi
2. Berkat injeksi udara eksternal, bagian resin ditekan oleh udara untuk mengurangi lekukan dan limbah.
3. Kemasan ramah lingkungan
4. Memberikan kualitas gambar dan penghematan energi yang baik

Jadi, menikmati tontonan sambil menyelamatkan lingkungan? Kenapa tidak!

#SonyBravia #SonyIndonesia #BRAVIAXR #TVBRAVIA",2025-04-19T12:20:24.665304Z
184,,,589,1,2025-04-19T12:20:33.027803Z,1344,7.197,Positive,Positive,Positive,Positive,"Referensi kostum daur ulang dari kresek dan tutup botol plastik.
Buat kamu yang bingung cari ide kostum daur ulang, untuk event sekolah, karnaval,dll
Semoga menginspirasi..🫰 
 #fyp
#jangkauanluas
 #viral",2025-04-19T12:20:33.027803Z
185,,,590,1,2025-04-19T12:21:34.953456Z,1345,13.841,Neutral,Positive,Neutral,Positive,"GENOX SINGLE SHAFT SHREDDER V600 🔥

Punya limbah plastik menumpuk? Atau ingin mulai usaha daur ulang?
💡 Genox V600 adalah solusi tepat untuk Anda!

🌟 Keunggulan Genox V600: ✅ Bisa hancurkan berbagai jenis plastik (HDPE, PP, PET, dll)
✅ Mesin kuat & awet, cocok untuk kerja berat
✅ Hemat energi & perawatan mudah
✅ Efisiensi tinggi, hasil potongan rapi & merata
✅ Cocok untuk industri daur ulang skala kecil hingga menengah

Dengan Genox V600, proses daur ulang jadi lebih cepat dan menguntungkan! 💰

📞 Tertarik? Tanya harga & info lengkap sekarang!
0812293309009
085211603197",2025-04-19T12:21:34.953456Z
186,,,591,1,2025-04-19T12:26:21.435261Z,1347,30.466,Positive,Positive,Positive,Positive,"Memberikan Pelatihan kepada para Bunda Rumah Cerdas di Kec. Mojolaban Sukoharjo
.
.
Membuat kerajinan daur ulang sampah dari botol Sprite bekas dan Bungkus plastik Kemasan
.
.
Botol kemasan di buat menjadi Bunga dan Bungkus plastik dibuat gantungan kunci bentuk ikan
.
.
Semoga ilmu yang di berikan berguna dan selalu digunakan untuk menambah hiasan rumah dan mendapat tambahan rejeki .
.
Kapan tempat kamu mengundang Kami 🙏🙏
.
.
Terima kasih Rumah Cerdas telah mengundang Kami 🤝
.
Distro Daur Ulang Sampah Solo

#pelatihandaurulang #pelatihankreasisampah #belajarkreasisampah #belajardaurulang
#bungadaribotolbekas #kursuskreasidaurulang #plastikdaurulang #galeridaurulangsampah #daurulanglimbahplastik #belajarkreasidaurulang #pelatiahnkreasidaurulang #daurulangbotolsprite #kemasanbungkus #plastikbungkus #daurulangsampah #distrodaurulang#tokodaurulang #ramahlingkungan #kerajinandaurulang #sampahbawaberkah #daurulanglimbahplastik #recycleplastic #limbahplastik #manfaatsampah",2025-04-19T12:26:21.435261Z
187,,,592,1,2025-04-19T12:26:29.517175Z,1348,5.541,Neutral,Neutral,Neutral,Positive,Membuat jalan dengan balok-balok yang terbuat dari plastik daur ulang,2025-04-19T12:26:29.517175Z
188,,,593,1,2025-04-19T12:29:47.775799Z,1350,48.816,Neutral,Neutral,Positive,Positive,Bangku Unik dari Sampah Plastik Daur Ulang di Belanda #DaurUlang #Sustainability #BelandaHijau #InovasiRamahLingkungan #EcoFriendly #PlastikDaurUlang #DesainBerkelanjutan #virtualbrowsing,2025-04-19T12:29:47.776792Z
189,,,594,1,2025-04-19T12:51:37.802618Z,1351,1268.669,Neutral,Neutral,Positive,Positive,"Nama Produk :
Plastik Bahan Daur Ulang
Kode Produk :
Plastik03

Informasi Produk
1. Bahan :
- Terbuat dari daur ulang plastik kemasan nabati
- Anti air

2. Fungsi :
- bahan daur ulang
- bisa membuatn produk daur ulang sendiri
- Karya Sanitasi
- koleksi

3. Ukuran : P x L ( 130cm x 80cm)

4. Cocok untuk kegiatan sehari - hari, Souvernir, kegiatan kemasyarakatan, dll

5.Harga Normal Rp. 16.000,- Harga Spesial Hari Ini untuk Anda Diskon 30%, Harga Menjadi Rp. 13.000,- ( Belum Ongkir )

Order Pesanan Gunakan WA, Tulis : [ Nama + No. Hp + Kode Barang + Nama Barang + Alamat Lengkap ]

Admin Online :
Fast Respon : Chat WhatsApp : 0811 - 355 - 666 - 4

Online Order : Senin - Minggu ( 09.00 - 17.00 )

Store Fisik & Pengiriman :
Distro Daur Ulang Sampah Solo
Jl. Larasati 1 No. 12 Kec. Serengan Kota Solo

Follow kami juga di=>
•Facebook :  distrodaurulangsampah
•Instagran : @distrodaurulangsampah

Anda mengalami kendala dalam order atau komplain silahkan hubungi tim support kami :
0821 - 3751 - 6256 ( Wida )
==> Senin - Minggu ( 09.00 - 21.00 )

#plastik #bungkusplastik #bungkuskopi  #daurulangbungkusplastik #bahandaurulang #plastikdaurulang #daurulanglimbahplastik #kreasidaurulang #bungkusmilo #bungkusnabati #bungkus#daurulangsampah #distrodaurulang#tokodaurulang #ramahlingkungan #kerajinandaurulang #sampahbawaberkah #daurulanglimbahplastik #recycleplastic #limbahplastik #manfaatsampah",2025-04-19T12:51:37.802618Z
190,,,596,1,2025-04-19T12:57:24.073073Z,1352,292.139,Neutral,Neutral,Positive,Neutral,"Menilik Uniknya Ajang Balap Perahu yang Manfaatkan Limbah Plastik di Uganda

Uganda mengadakan balapan perahu plastik daur ulang pada Sabtu (22/2) sebagai bagian dari upaya yang sedang dilakukan untuk memerangi pencemaran air.
   
Acara tersebut digelar di Danau Victoria dekat Distrik Wakiso di Uganda tengah, menarik peserta dari berbagai sekolah dasar dan menengah yang berlokasi di sekitar perairan itu.
   
Romina Wilke Koehler, anggota dewan dari 7 Hills International School, yang merupakan salah satu penyelenggara acara tersebut, mengatakan ini adalah edisi keempat dari ajang balapan itu.

""Kami bertanya kepada setiap sekolah bagaimana mereka akan membuang plastik (yang digunakan). Kami tidak ingin mereka mengumpulkan plastik kemudian membuangnya lagi,"" jelas Koehler.
   
Dia menyebutkan bahwa sejumlah sekolah telah mengembangkan cara-cara inovatif untuk mendaur ulang sampah plastik, mengubahnya menjadi kerajinan tangan, kursi, dan meja.
   
""Kita perlu menemukan cara untuk mengurangi pencemaran pada perairan kita. Kita bergantung pada air untuk penghidupan, jadi sangat penting untuk berbicara dengan generasi penerus kita tentang cara melindunginya (perairan),"" ujarnya.
   
Koehler menyatakan optimismenya bahwa lebih banyak orang akan berkontribusi dalam mengurangi polusi melalui inisiatif seperti ini.

Peter Julius Ogenrwot, seorang guru dari Sekolah Menengah Chrysalis di Distrik Omoro, Uganda utara, mengatakan bahwa mereka mendengar tentang acara tersebut dari media sosial dan memutuskan untuk berpartisipasi.
   
""Kami memulai dengan klub daur ulang, dan kini kami membuat kursi dan tempat sampah dari botol plastik yang dikumpulkan dari sekitar sekolah,"" ujarnya.
   
Dia menekankan bahwa ajang balap perahu ini memberikan kesempatan bagi para siswa untuk memahami pentingnya konservasi air dan daur ulang sampah plastik.",2025-04-19T12:57:24.073073Z
191,,,595,1,2025-04-19T12:52:27.412815Z,1354,12.312,Positive,Positive,Positive,Positive,"PET ( Polyethylene Terephthalate) plastik digunakan untuk membuat wadah paling umum di pasar minuman ringan saat ini, yaitu botol plastik.

Kode 1 dengan tulisan PET/PETE berarti kemasan plastik tersebut terbuat dari polyethylene terephthalate. Kemasan ini tahan panas dan tidak mudah pecah. 

Saat ini kemasan PET menjadi primadona di industri daur ulang. 

Tapi bukan berarti penangan PET ini mudah, karena rata-rata sampah belum terpilah jadi harus dipilah dulu, dan yang pasti desain kemasan yang saat ini banyak beredar masih sulit jenis botol ini untuk bisa langsung didaur ulang, harus melalui proses lepas tutup dan lepas label terlebih dahulu. 

Redesign kemasan salah satu solusi mempercepat proses daur ulang PET dengan menghindari label multilayer . 

Dan yang pasti upaya mengurangi  sampah  adalah solusi terbaik, apalagi bisa ga nyampah . 

Yuuuuk Kurangi sampahmu! 
Kalau bisa ga nyampah jangan nyampah 

- Wilda Yanti-",2025-04-19T12:52:27.412815Z
192,,,607,1,2025-04-19T13:53:24.563669Z,1356,10.752,Neutral,Neutral,Positive,Positive,"Kotak penyimpanan soket listrik ini terbuat dari pot plastik daur ulang, kecil, ringan dan praktis",2025-04-19T13:53:24.564669Z
193,,,597,1,2025-04-19T13:33:04.691547Z,1358,2130.2670000000003,Positive,Neutral,Positive,Positive,gemoy bangettt sihh 😅 Fashion show anak2 tema daur ulang plastik,2025-04-19T13:33:08.271255Z
194,,,598,1,2025-04-19T13:34:23.491248Z,1361,33.78,Positive,Positive,Positive,Positive,"Yuk, setor sampah kamu ke waste station @rekosistem dan @sehataqua ! Hasil barang bekas yang disetor di sini akan didaur ulang menjadi berbagai barang berguna, seperti inovasi botol AQUA Life, yang terbuat dari 100% terbuat dari plastik daur ulang dan 100% dapat di daur ulang♻

Jangan lupa, apapun aktivitasmu #AQUADULU! AQUA, murni dan terlindungi 💙

#sehataqua #BijakBerplastik #AQUADULU #AQUALife",2025-04-19T13:34:23.491248Z
195,,,599,1,2025-04-19T13:34:41.781117Z,1362,17.246,Neutral,Neutral,Positive,Positive,Mendaur Ulang Sampah Plastik Jadi Kursi #daurulangsampah #sampahplastik #Processing #manufacturing #factory #facebook #fbpro #kursi #kreatif #kreasi,2025-04-19T13:34:41.781117Z
196,,,600,1,2025-04-19T13:35:31.569807Z,1364,48.728,Neutral,Positive,Positive,Positive,Kiat daur ulang untuk memberikan kehidupan baru pada botol plastik Anda!,2025-04-19T13:35:31.569807Z
197,,,601,1,2025-04-19T13:36:44.123738Z,1367,64.543,Positive,Positive,Positive,Positive,"Dalam mengalirkan kemurnian hidrasi sehat, AQUA memiliki komitmen dalam mendukung tumbuhnya ekonomi sirkular untuk kemasan plastik di Indonesia, dengan menghadirkan inovasi botol terbuat dari 100% plastik daur ulang dan 100% dapat di daur ulang yang transparan dan pertama di Indonesia.

Berawal di Bali, kini kebaikan alam dan kebaikan hidup terus dialirkan dan telah mencapai ibu kota. #AQUALIFE

Temukan aksi nyata komitmen #BijakBerplastik AQUA di supermarket terdekat!",2025-04-19T13:36:44.123738Z
198,,,602,1,2025-04-19T13:36:52.423590Z,1368,7.248,Neutral,Neutral,Neutral,Positive,"Cara membuat bunga unik dari plastik bekas

#craft #tutorial #daurulang #kerajinantangan",2025-04-19T13:36:52.423590Z
199,,,603,1,2025-04-19T13:38:02.548095Z,1369,11.058,Positive,Positive,Positive,Positive,"Sampah plastik jadi limbah
Sampah plastik jadi gaun cuan

Gebrakan yang sangat menginspirasi ini datang dari @cacagown bareng adik-adik berkebutuhan khusus menciptakan gaun indah mendulang cuan dari daur ulang sampah botol plastik.

Yuk simak di video inspirasi Berani Berubah program kolaborasi @sctv @indosiar @vidiodotcom bersama media digital @Liputan6 dan @merdekadotcom

#BeraniBerubah #PerubahanPerilaku #inspirasi #UMKM",2025-04-19T13:38:02.548095Z
200,,,604,1,2025-04-19T13:38:42.284254Z,1370,26.915,Negative,Negative,Negative,Negative,"Indonesia masih menghadapi masalah sampah botol plastik. Pihak AMDK, Aqua mengungkap tantangan yang dihadapi soal daur ulang botol plastik air mineral.",2025-04-19T13:38:42.284254Z
201,,,605,1,2025-04-19T13:52:04.196737Z,1372,67.372,Positive,Neutral,Positive,Positive,"Ubah Sampah Plastik Jadi Rebricks, Material Bangunan Ramah Lingkungan

Siapa sangka sampah plastik bisa menjadi material bangunan yang kuat dan berkelanjutan? Inilah Rebricks, inovasi brilian anak bangsa yang mengubah limbah plastik menjadi paving block, hollow block, dan ventilation block tanpa proses pembakaran.

Berkat inovasi ini, Rebricks berhasil meraih Juara 1 Housing Related Innovation – Established Business dalam BTN Housingpreneur, sebuah ajang kompetisi dari BTN untuk mendorong inovasi di sektor perumahan. 

#BTNHousingpreneur
#HGCTHI",2025-04-19T13:52:04.196737Z
202,,,606,1,2025-04-19T13:52:37.848266Z,1376,17.356,Neutral,Negative,Negative,Negative,"Solusi polusi plastik: Plastik ‘Biodegradable‘, desain produk ramah daur ulang atau mengurangi konsumsi plastik???",2025-04-19T13:52:37.848266Z
203,,,612,1,2025-04-20T07:12:47.103616Z,1378,48.637,Neutral,Positive,Positive,Positive,"Belajar ECOBRICK yuk...... !!! 

Selama ini banyak pengolahan sampah plastik yang tidak ramah lingkungan, salah satunya dengan membakarnya. 

Plastik yang dibakar akan mengeluarkan molekul dioxin yang beracun yang selanjutnya dapat dibawa oleh hujan dan dapat meracuni sumber air.

Russel Maier, pemerhati lingkungan asal Kanada memperkenalkan metode baru pengolahan sampah plastik. Metode pengolahan plastik yang kreatif itu bernama Ecobrick yang dapat menghasilkan berbagai barang bermanfaat.

Contoh kursi dan meja hasil pemanfaatan ecobrick.

Ecobrick merupakan bata ramah lingkungan terbuat dari botol yang diisi dengan sampah plastik hingga padat. Pembuatan Ecobrick sendiri ternyata tidak sebentar. Walaupun prosesnya terlihat sederhana, sebuah botol plastik ukuran 600 mililiter dapat diisi sekitar 250 gram sampah plastik atau setara dengan 2500 lembar plastik bungkus mie instan. Telah banyak workshop yang dilakukan Russel dan teman-temannya di Indonesia guna memperkenalkan masyarakat tentang metode Ecobrick in, salah satu acara yang memperkenalkan metode ini adalah East Java Ecobrick Expedition yang dimulai awal Februari 2017 lalu.

Botol-botol  hasil Ecobrick sendiri dapat dirangkai dengan lem dan dibentuk menjadi kursi, meja, dan bahkan bisa dimanfaatkan sebagai bahan untuk pembuat tembok selayaknya batu bata. Russel mengaku dirinya bersama teman-temannya telah mampu membuat rumah, taman, meja, dan kursi di Filipina dengan metode ini. Metode ini sendiri juga membantu mengurangi sampah individu, rumah tangga, dan masyarakat luas tanpa harus mengeluarkan biaya besar.

Mengingat cara yang mudah dan biaya yang terjangkau, Ecobrick sangat cocok untuk dilakukan di Indonesia. Pada tahun 2016 lalu Indonesia menduduki peringkat kedua di dunia sebagai penghasil sampah plastik ke laut setelah Tiongkok. Adanya metode Ecobrick ini dapat menjadi salah satu solusi Indonesia meninggalkan “prestasi” tersebut.

Liat petunjuknya digambar bawah ini yaaa 
Photos diambil dr berbagai sumber 👍

#ecobrick #pedulisampah #kurangisampahplastik #janganbuangsampahsembarangan #banksampah #caralainmencintailingkungan #janganlupabahagia",2025-04-20T07:12:47.103616Z
204,,,613,1,2025-04-20T07:12:55.666628Z,1379,7.552,Neutral,Neutral,Neutral,Positive,"Proses pengolahan sampah plastik menjadi bahan bangunan (paving).

Biasanya Gess... sekarang Teman-Teman..",2025-04-20T07:12:55.666628Z
205,,,614,1,2025-04-20T07:13:11.884240Z,1380,9.281,Positive,Neutral,Positive,Positive,"Pengolahan sampah plastik bagian opening 😁❤️
Semangat anak muda KUB ST. Fransiskus ❤️ teruslah menjadi anak yang kreatif dan selalu ingin belajar hal baru. 

 #fyp
 #sorotan
 #pengolahansampahplastik",2025-04-20T07:13:11.884240Z
206,,,616,1,2025-04-20T07:17:03.348547Z,1381,76.494,Neutral,Neutral,Positive,Positive,"Sangat keren, sangat inspiratif, sangat bisa memberi solusi untuk penanganan sampah plastik yg semakin merajalela.... Luar biasa 👍",2025-04-20T07:17:03.348547Z
207,,,615,1,2025-04-20T07:16:53.623605Z,1382,16.573,Neutral,Neutral,Positive,Positive,"Proses pengolahan sampah plastik 
Yg sederhana..tapi bermanfaat
#vod
#tayangan",2025-04-20T07:16:53.623605Z
208,,,617,1,2025-04-20T07:17:13.502756Z,1383,4.446,Neutral,Neutral,Neutral,Neutral,Pengolahan Sampah Plastik SMK Muhammadiyah Pekalongan,2025-04-20T07:17:13.502756Z
209,,,618,1,2025-04-20T07:17:59.610247Z,1385,16.481,Positive,Positive,Neutral,Positive,"Sore juragan... 
Pesenan Mesin Plastic Melter ( pengolahan sampah plastik menjadi paving block plastik) dan mesin press hidrolik botol plastik untuk Juragan dari Halmahera Bp. Samsul. 

Monggo bagi desa / lembaga bundesliga maupun posyantek yg berminat dengan teknologi pengolahan sampah bisa merapat ke kubajatani. Terimakasih.. 

#kubajatanidemak #kubajataniteknik #kubajatanimachinery #kubajataniindonesia #kubajataniengineering #kubajatani #mesinpresshidrolik #pressbotolplastik #presshidrolik #plasticdensifier #plasticmelterkubajatani #plasticmelter #melter #pengolahansampahplastik #mesinpengolahansampah #bumdes #dlh #dpkplh #teknologitepatguna #mesinpertanian #mesinindustri #pavingblockplastik #pencetakpavingplastik",2025-04-20T07:17:59.610247Z
210,,,619,1,2025-04-20T07:19:13.675258Z,1386,7.469,Positive,Neutral,Positive,Positive,"Siap utk dikumpul besok
Tugas sekolah Habibi
Pengolahan sampah plastik
Ecobrik",2025-04-20T07:19:13.675258Z
211,,,620,1,2025-04-20T07:24:02.986695Z,1387,287.983,Neutral,Neutral,Positive,Positive,"Alternatif Pengolahan Sampah Jadi BBM nih guyss..
Dengan proses pyrolysis menggunakan sistem destilasi kering, yaitu pembakaran dengan oksigen sangat ringan. Alat ciptaan Dimas ini dapat menghasilkan 1 liter minyak mentah dari 1 kg sampah plastik. Mesin sederhana tersebut memiliki kapasitas hingga 20 liter sampah plastik dan membutuhkan waktu kurang lebih 1 jam untuk mengolahnya menjadi minyak mentah. 
Sumber: rilis.id
.
#bbm
#pyrolysis
#sampahplastik
#gasmentah
#manfaatsampah
#surabaya
#minyakmentah
#sampahjadibbm
#hematminyak",2025-04-20T07:24:02.986695Z
212,,,621,1,2025-04-20T07:25:27.075624Z,1388,79.711,Neutral,Neutral,Neutral,Positive,"proses perakitan bahan pengolahan sampah plastik menjadi minyak
#kreatorpemula #jangkauanluas",2025-04-20T07:25:30.659489Z
213,,,622,1,2025-04-20T07:27:03.011924Z,1389,91.423,Positive,Neutral,Positive,Positive,Yuk lihat bagaimana pengolahan sampah plastik dan limbah pertanian bisa menjadi barang bernilai ekonomis. Solusi untuk Jembrana dalam penyelamatan lingkungan dan meningkatkan pendapatan petani. #jembranakembalijaya #jembranamaju,2025-04-20T07:27:03.011924Z
214,,,623,1,2025-04-20T07:28:01.656871Z,1390,57.272,Neutral,Positive,Positive,Positive,"Tahukah bahwa perusahaan Jerman 🇩🇪 juga turut serta dalam pengolahan sampah plastik di Indonesia? Kami mengunjungi fasilitas ALBA Tridi di Tangerang untuk melihat langsung proses pengubahan botol PET menjadi serpihan plastik, yang dapat diolah kembali menjadi produk baru. ALBA Tridi sendiri merupakan joint venture antara ALBA dari Jerman dan Tridi Oasis Group, startup daur ulang asal Indonesia. Terima kasih atas tur dan diskusi menarik dengan kami dari Kedubes Jerman, dan sukses bagi kontribusi ALBA Tridi demi kelangsungan Bumi ♻️🌏",2025-04-20T07:28:01.656871Z
215,,,624,1,2025-04-20T07:28:35.692169Z,1392,12.632,Positive,Neutral,Positive,Positive,"Workshop Pengolahan Sampah Plastik dimulai satu jam dari sekarang, don’t missed it!
Video source: @opiniid
#Repost @getplastic_id
・・・
#Repost @opiniid (@get_repost)
・・・
#OpiniBergerak
Komunitas Get Plastic buat alat pengolah sampah plastik jadi BBM
.
.
#getplastic #gerakantarikplastik #pedulisampahplastik #bebassampahplastik #penghasilenergi #lingkungankita #indonesiabebas #sampahplastik #sadarlingkungan #planetearth #innovation #energy #ecosystem",2025-04-20T07:28:35.692169Z
216,,,625,1,2025-04-20T07:35:53.071928Z,1393,436.187,Neutral,Positive,Neutral,Positive,"Setiap hari, ratusan botol plastik🍶 disortir dan ‘dikupas' di hub pengolahan sampah plastik yang terletak di Bekasi, Jawa Barat. Botol-botol plastik ini harus ‘dikupas' dengan cara membuang label dan tutup botolnya, sebelum akhirnya diolah jadi komoditas cacahan plastik yang bisa mendulang untung hingga ratusan juta rupiah per bulan.

Sakinah yang telah menghabiskan lebih dari 40 tahun hidupnya👩‍🦳 menjadi pemulung, akhirnya bergabung dengan tempat pengolahan sampah KitaOlah.id pada 2021. Bersama 13 pengupas botol sebaya dengannya, mereka ingin tetap bekerja di tengah keterbatasan usia yang tak lagi muda.

""Dulu masih kuat, mau mulung dari pagi sampai malam juga enggak masalah, tapi sekarang stamina sudah enggak kayak dulu. ‘Kan tetap butuh makan.""

Sembari bekerja sebagai pengupas botol, Sakinah dan pekerja lain juga kerap mendapat edukasi tentang pemilahan sampah, ""Kadang kami juga diajarin gimana memilah sampah, kalau ada sampah dikumpul, jangan dicampur. Kalau sudah banyak bisa ditukar."" 

Meski secara penghasilan terbilang lebih sedikit, Sakinah mengaku bersyukur dan sangat menikmati rutinitasnya di KitaOlah.id. ""Kalau dulu memang duitnya agak lebih besar, tapi risikonya juga besar. Setiap hari ada target harus mengumpulkan sampah berapa banyak, kami harus panggul sendiri untuk dibawa ke pengepul.""

Ia juga menambahkan, ""belum lagi risiko kaki ketusuk beling, kawat, dan benda-benda tajam lainnya. Kalau di sini kan lebih aman.""

Sakinah mengaku, di sini pekerjaannya tak terlalu ngoyo. ""Suka diingetin, kalau capek ya istirahat jangan dipaksain. Tiap jam 12 siang dapat istirahat satu jam, kalau masih jadi pemulung boro-boro ada istirahat,"" tambahnya.

Baca kisahnya: 
",2025-04-20T07:35:53.071928Z
